date,precision,category,title_en,title_es,summary_en,summary_es,source_url,link_en,link_es
2026-08-05,day,procedures,USCIS restores full discretion to deny without first sending an RFE or NOID,USCIS restablece la discreción plena para denegar sin enviar primero un RFE o NOID,"USCIS Policy Alert PA-2026-05, issued Aug. 5, 2026 and effective immediately, updates Policy Manual Volume 1 so officers have full discretion to deny a benefit request without first issuing a Request for Evidence or a Notice of Intent to Deny when the initial evidence required by the form instructions is missing, or when the record does not establish eligibility. It applies to requests pending or filed on or after Aug. 5, 2026. The previous policy instructed officers to send an RFE or NOID first. The alert also drops the standard 12-week RFE response period: 8 CFR 103.2(b)(8)(iv) sets 12 weeks as the maximum, not the norm, and officers may now give less, so an RFE deadline can be considerably shorter than the 60-87 days previously typical. A NOID response stays capped at 30 days, mailed notices still add 3 days under 8 CFR 103.8(b), extra time cannot be granted, and the additional 14 days USCIS used to give for notices mailed outside the United States has been eliminated. Refugee and asylum applications are governed by separate regulations and are not covered.","La Alerta de Política PA-2026-05 de USCIS, emitida el 5 de agosto de 2026 y en vigor de inmediato, actualiza el Volumen 1 del Manual de Políticas para que los oficiales tengan discreción plena de denegar una solicitud de beneficio sin emitir primero una Solicitud de Evidencia (RFE) ni un Aviso de Intención de Denegar (NOID) cuando falta la evidencia inicial que exigen las instrucciones del formulario, o cuando el expediente no demuestra elegibilidad. Aplica a solicitudes pendientes o presentadas a partir del 5 de agosto de 2026. La política anterior instruía a los oficiales a enviar primero un RFE o NOID. La alerta también elimina el plazo estándar de 12 semanas para responder a un RFE: el 8 CFR 103.2(b)(8)(iv) fija las 12 semanas como máximo, no como norma, y los oficiales ahora pueden conceder menos, así que el plazo puede ser bastante más corto que los 60 a 87 días que eran habituales. La respuesta a un NOID sigue con un máximo de 30 días, los avisos por correo aún suman 3 días según el 8 CFR 103.8(b), no se puede conceder tiempo adicional, y se eliminaron los 14 días extra que USCIS daba para avisos enviados fuera de Estados Unidos. Las solicitudes de refugio y asilo se rigen por reglamentos distintos y no están cubiertas.",https://www.uscis.gov/sites/default/files/document/policy-manual-updates/20260805-EvidentiaryStandards.pdf,/procedures/uscis-notice-codes/i-797e-rfe-request-for-evidence/,/es/tramites/codigos-aviso-uscis/i-797e-rfe-solicitud-de-evidencia/
2026-08-03,day,tps,"E-Verify moves the TPS Form I-9 dates again: Somalia to Aug. 5, Burma to Aug. 7, 2026",E-Verify vuelve a mover las fechas del Formulario I-9 del TPS: Somalia al 5 de agosto y Birmania al 7 de agosto de 2026,"E-Verify posted superseding guidance for Burma (replacing its July 27, 2026 release) and Somalia (replacing July 29, 2026) on the same day. Employment Authorization Documents issued under both designations remain extended per court order -- Aung Doe v. Noem, No. 25-cv-15483 (N.D. Ill.) for Burma and African Communities Together v. Noem, No. 26-cv-11201 (D. Mass.) for Somalia -- and both guidance releases still describe the extension as limited relief until the lower courts align with Mullin v. Doe. The Form I-9 Section 2 date employers enter moves from Aug. 3, 2026 to Aug. 5, 2026 for Somalia and to Aug. 7, 2026 for Burma; Section 1 still reads 'as per court order'. With Ethiopia and South Sudan at Aug. 6, 2026, each of the four court-stayed designations now carries a different date. Both USCIS country pages remain live -- neither has been moved to the archive, the step that put the Haiti, Syria and Yemen terminations into force on July 27, 2026.","E-Verify publicó el mismo día guía que reemplaza la anterior para Birmania (la del 27 de julio de 2026) y Somalia (la del 29 de julio de 2026). Los Documentos de Autorización de Empleo emitidos bajo ambas designaciones siguen extendidos por orden judicial -- Aung Doe v. Noem, No. 25-cv-15483 (N.D. Ill.) para Birmania y African Communities Together v. Noem, No. 26-cv-11201 (D. Mass.) para Somalia -- y ambas guías siguen describiendo la extensión como un alivio limitado hasta que los tribunales inferiores se alineen con Mullin v. Doe. La fecha que los empleadores anotan en la Sección 2 del Formulario I-9 pasa del 3 de agosto de 2026 al 5 de agosto de 2026 para Somalia y al 7 de agosto de 2026 para Birmania; la Sección 1 sigue diciendo 'as per court order'. Con Etiopía y Sudán del Sur en el 6 de agosto de 2026, cada una de las cuatro designaciones suspendidas por tribunales queda con una fecha distinta. Las páginas de USCIS de ambos países siguen activas -- ninguna fue trasladada al archivo, el paso que puso en vigor las terminaciones de Haití, Siria y Yemen el 27 de julio de 2026.",https://www.e-verify.gov/about-e-verify/whats-new,/datasets/tps-work-permit-status/,/es/datos/estado-permisos-trabajo-tps/
2026-08-03,day,visas,"DOL publishes updated H-2A Adverse Effect Wage Rates -- effective Aug. 3, 2026 (Aug. 17 for Kansas v. DOL entities)",El DOL publica los Salarios de Efecto Adverso (AEWR) actualizados para H-2A -- vigentes el 3 de agosto de 2026 (17 de agosto para entidades bajo Kansas contra el DOL),"The Department of Labor's Employment and Training Administration published updated Adverse Effect Wage Rates for H-2A agricultural workers under the OEWS-based methodology of the October 2025 interim final rule (FR Doc. 2026-15673). The updated rates are effective August 3, 2026, except for entities and states subject to the court order in Kansas et al. v. U.S. Department of Labor, 749 F. Supp. 3d 1363 (S.D. Ga. 2024), where they take effect August 17, 2026. When an AEWR update takes effect during a work contract, the employer must pay at least the updated rate from its effective date if it is higher than the applicable required wage.","La Administración de Empleo y Capacitación del Departamento de Trabajo publicó los Salarios de Efecto Adverso actualizados para trabajadores agrícolas H-2A bajo la metodología basada en OEWS de la regla final provisional de octubre de 2025 (FR Doc. 2026-15673). Las tarifas actualizadas entran en vigor el 3 de agosto de 2026, excepto para las entidades y estados sujetos a la orden judicial en Kansas contra el Departamento de Trabajo de EE.UU., 749 F. Supp. 3d 1363 (S.D. Ga. 2024), donde entran en vigor el 17 de agosto de 2026. Si una actualización del AEWR entra en vigor durante un contrato de trabajo, el empleador debe pagar al menos la tarifa actualizada desde su fecha de vigencia si es más alta que el salario requerido aplicable.",https://www.federalregister.gov/documents/2026/08/03/2026-15673/labor-certification-process-for-the-temporary-employment-of-foreign-workers-in-agriculture-in-the,/immigration-cases/h2a-farmworker-wage-rule-changes/,/es/casos-de-inmigracion/cambios-en-la-regla-de-salarios-de-trabajadores-agricolas-h2a/
2026-07-30,day,work-permits,Ethiopia and South Sudan TPS work-permit dates move to Aug. 6: E-Verify supersedes the July 17 guidance,Las fechas del permiso de trabajo del TPS de Etiopía y Sudán del Sur pasan al 6 de agosto: E-Verify reemplaza la guía del 17 de julio,"On July 30, 2026 E-Verify posted superseding TPS guidance for Ethiopia and South Sudan, whose terminations remain stayed by the District of Massachusetts (African Communities Together v. Noem — Ethiopia No. 26-cv-10278, South Sudan No. 25-cv-13939). EADs issued under both designations remain extended per court order, and the Form I-9 / E-Verify expiration date employers enter moves from July 30 to Aug. 6, 2026. The guidance covers Ethiopia EADs with original expiration dates of June 12, 2024 and December 12, 2025, and South Sudan EADs with original expiration dates of November 3, 2023, May 3, 2025 and November 3, 2025, and describes each extension as limited relief until the lower courts align with Mullin v. Doe. All four court-stayed designations now carry an Aug. 3, 2026 (Burma, Somalia) or Aug. 6, 2026 (Ethiopia, South Sudan) date.","El 30 de julio de 2026 E-Verify publicó guía de TPS que reemplaza la anterior para Etiopía y Sudán del Sur, cuyas terminaciones siguen suspendidas por el Distrito de Massachusetts (African Communities Together v. Noem — Etiopía No. 26-cv-10278, Sudán del Sur No. 25-cv-13939). Los EAD emitidos bajo ambas designaciones siguen extendidos por orden judicial, y la fecha de vencimiento que los empleadores anotan en el Formulario I-9 / E-Verify pasa del 30 de julio al 6 de agosto de 2026. La guía cubre los EAD de Etiopía con vencimientos originales del 12 de junio de 2024 y el 12 de diciembre de 2025, y los de Sudán del Sur con vencimientos originales del 3 de noviembre de 2023, el 3 de mayo de 2025 y el 3 de noviembre de 2025, y describe cada extensión como un alivio limitado hasta que los tribunales inferiores se alineen con Mullin v. Doe. Las cuatro designaciones suspendidas por tribunales quedan ahora con fecha del 3 de agosto de 2026 (Birmania, Somalia) o del 6 de agosto de 2026 (Etiopía, Sudán del Sur).",https://www.e-verify.gov/about-e-verify/whats-new,/datasets/tps-work-permit-status/,/es/datos/estado-permisos-trabajo-tps/
2026-07-29,day,work-permits,"E-Verify supersedes TPS guidance for four countries the same day: Somalia's Form I-9 date moves to Aug. 3, and Haiti, Syria and Yemen EADs are declared no longer valid","E-Verify reemplaza el mismo día la guía de TPS de cuatro países: la fecha del Formulario I-9 de Somalia pasa al 3 de agosto y los EAD de Haití, Siria y Yemen se declaran no válidos","On July 29, 2026 E-Verify posted superseding TPS guidance for four countries on the same day. For Somalia — whose termination remains stayed by the District of Massachusetts (African Communities Together v. Noem, No. 26-cv-11201) — the guidance supersedes the July 24 release and moves the Form I-9 / E-Verify expiration date from July 29 to Aug. 3, 2026, matching Burma; it describes the extension as limited relief until the lower courts align with Mullin v. Doe, and covers EADs with original expiration dates of March 17, 2023, September 17, 2024 and March 17, 2026. For Haiti, Syria and Yemen — archived by USCIS on July 27 — the guidance states that Form I-766 EADs with category A12 or C19 issued under those designations are no longer valid, and that employers must reverify those employees and cannot continue employing anyone who does not provide proof of current employment authorization. Yemen's guidance now gives the same July 20, 2026 effective date as the archived USCIS page, resolving the conflict with its July 17 guidance (July 24) that we had been citing both ways. No Federal Register notice accompanied any of the four.","El 29 de julio de 2026 E-Verify publicó, el mismo día, guía que reemplaza la anterior sobre el TPS de cuatro países. Para Somalia —cuya terminación sigue suspendida por el Distrito de Massachusetts (African Communities Together v. Noem, No. 26-cv-11201)— la guía reemplaza la del 24 de julio y mueve la fecha de vencimiento del Formulario I-9 / E-Verify del 29 de julio al 3 de agosto de 2026, igual que Birmania; describe la extensión como un alivio limitado hasta que los tribunales inferiores se alineen con Mullin v. Doe, y cubre los EAD con fechas de vencimiento originales del 17 de marzo de 2023, 17 de septiembre de 2024 y 17 de marzo de 2026. Para Haití, Siria y Yemen —archivados por USCIS el 27 de julio— la guía indica que los Formularios I-766 (EAD) con categoría A12 o C19 emitidos bajo esas designaciones ya no son válidos, y que los empleadores deben reverificar a esos empleados y no pueden seguir empleando a quien no presente prueba de autorización de empleo vigente. La guía de Yemen ahora da la misma fecha del 20 de julio de 2026 que la página archivada de USCIS, lo que resuelve el conflicto con su guía del 17 de julio (24 de julio) que citábamos en ambos sentidos. Ninguno de los cuatro vino acompañado de un aviso en el Federal Register.",https://www.e-verify.gov/about-e-verify/whats-new,/datasets/tps-work-permit-status/,/es/datos/estado-permisos-trabajo-tps/
2026-07-27,day,courts,"Plaintiffs ask the full D.C. Circuit to rehear the nationwide expedited-removal ruling — en banc petition filed, still pending",Los demandantes piden al Circuito de DC en pleno que revise el fallo sobre la expulsión acelerada nacional — petición en banc presentada y aún pendiente,"Our case page said an en banc or Supreme Court petition was ""possible but not confirmed filed."" It has been filed. On July 27, 2026 Make the Road New York petitioned the D.C. Circuit for rehearing en banc in Make the Road New York v. Mullin, No. 25-5320, asking the full court to rehear the June 23, 2026 panel decision that vacated the district court's block on the January 2025 nationwide expedited-removal expansion. The government filed its response on August 17, 2026. As of September 1, 2026 the D.C. Circuit had not ruled on the petition and had not issued its mandate. The expansion stays in effect while the petition is pending: on July 17, 2026 the court granted the government's motion to stay the district court's order pending appeal, and denied its request to issue the mandate early.","Nuestra página del caso decía que una petición en banc o ante la Corte Suprema era “posible pero no confirmada”. Ya fue presentada. El 27 de julio de 2026, Make the Road New York pidió al Circuito de DC una nueva audiencia en pleno (en banc) en Make the Road New York v. Mullin, No. 25-5320, para que el tribunal en pleno revise la decisión del panel del 23 de junio de 2026 que anuló el bloqueo de la expansión nacional de la expulsión acelerada de enero de 2025. El gobierno presentó su respuesta el 17 de agosto de 2026. Al 1 de septiembre de 2026, el Circuito de DC no se había pronunciado sobre la petición ni había emitido su mandato. La expansión sigue en vigor mientras la petición esté pendiente: el 17 de julio de 2026 el tribunal concedió la moción del gobierno para suspender la orden del tribunal de distrito durante la apelación y denegó su solicitud de emitir el mandato de forma anticipada.",https://www.courtlistener.com/docket/71275483/make-the-road-new-york-v-markwayne-mullin/,/immigration-cases/expedited-removal-expansion/,/es/casos-de-inmigracion/expansion-expulsion-acelerada/
2026-07-27,day,work-permits,"TPS terminated for Haiti, Syria and Yemen — USCIS archived all three country pages","TPS terminado para Haití, Siria y Yemen — USCIS archivó las tres páginas de país","On July 27, 2026 USCIS moved the Haiti, Syria and Yemen TPS country pages into its archive. The archived pages state each designation is terminated — Haiti and Syria effective July 27, 2026 (90 FR 54733; 90 FR 45398), Yemen effective July 20, 2026 (91 FR 10402) — and the court-order EAD extension language that had protected work permits is gone. Roughly 334,595 Haitian and Syrian TPS holders are affected. As of that date their last E-Verify guidance had not been superseded (July 24, 2026 for Haiti and Syria, setting a July 27 Form I-9 date; July 17 for Yemen, setting July 24 — USCIS and E-Verify gave different Yemen dates, so we cited both). E-Verify posted superseding guidance for all three on July 29, 2026. Four designations remain court-stayed with EADs extended per court order: Burma, whose July 27, 2026 E-Verify guidance moved the Form I-9 date to Aug. 3, 2026; Somalia (July 29); and Ethiopia and South Sudan (July 30). No new Federal Register notice was issued — this implements the existing termination notices after Mullin v. Doe (June 25, 2026).","El 27 de julio de 2026 USCIS trasladó las páginas de TPS de Haití, Siria y Yemen a su archivo. Las páginas archivadas indican que cada designación está terminada — Haití y Siria con efecto el 27 de julio de 2026 (90 FR 54733; 90 FR 45398), Yemen el 20 de julio de 2026 (91 FR 10402) — y ya no aparece el texto de extensión de los EAD por orden judicial que protegía los permisos de trabajo. Unos 334,595 titulares de TPS de Haití y Siria están afectados. A esa fecha su última guía de E-Verify aún no había sido reemplazada (24 de julio de 2026 para Haití y Siria, con fecha del Formulario I-9 el 27 de julio; 17 de julio para Yemen, con fecha el 24 de julio — USCIS y E-Verify daban fechas distintas para Yemen, por eso citamos ambas). E-Verify publicó guía que las reemplaza para los tres el 29 de julio de 2026. Cuatro designaciones siguen suspendidas por tribunales con los EAD extendidos por orden judicial: Birmania, cuya guía de E-Verify del 27 de julio de 2026 movió la fecha del Formulario I-9 al 3 de agosto de 2026; Somalia (29 de julio); y Etiopía y Sudán del Sur (30 de julio). No se publicó un nuevo aviso en el Federal Register — esto aplica los avisos de terminación existentes tras Mullin v. Doe (25 de junio de 2026).",https://www.uscis.gov/humanitarian/temporary-protected-status,/procedures/tps-by-country/,/es/tramites/tps-por-pais/
2026-07-27,day,benefits,Correction: 41 states including DC have adopted Medicaid expansion — Puerto Rico cannot adopt it,Corrección: 41 estados incluido DC han adoptado la expansión de Medicaid — Puerto Rico no puede adoptarla,"Our Medicaid pages previously said ""41 states + DC + Puerto Rico have adopted ACA Medicaid expansion."" That double-counted DC (KFF's 41 already includes it) and wrongly listed Puerto Rico, which as a territory runs a separate capped Medicaid program outside the expansion framework and cannot adopt the expansion. Corrected against KFF tracking on July 27, 2026: 41 states including DC have adopted; 10 states have not. The Puerto Rico page now explains the territory's separate program.","Nuestras páginas de Medicaid decían ""41 estados + DC + Puerto Rico han adoptado la expansión de Medicaid bajo ACA."" Eso contaba a DC dos veces (el 41 de KFF ya lo incluye) y listaba erróneamente a Puerto Rico, que como territorio opera un programa de Medicaid separado con tope de fondos, fuera del marco de la expansión, y no puede adoptarla. Corregido contra el rastreo de KFF el 27 de julio de 2026: 41 estados incluido DC la han adoptado; 10 estados no. La página de Puerto Rico ahora explica el programa separado del territorio.",https://www.kff.org/status-of-state-medicaid-expansion-decisions/,/benefits/medicaid/,/es/beneficios/medicaid/
2026-07-27,day,asylum,USCIS can now refer affirmative asylum cases to immigration court without an interview,USCIS ahora puede referir casos de asilo afirmativo a la corte de inmigración sin entrevista,"On July 27, 2026, DHS filed an interim final rule (Federal Register doc. 2026-15190, effective on publication, scheduled July 28) allowing a USCIS asylum officer to refer an affirmative asylum application to an immigration judge without conducting an interview, based on a review of the record, where the officer concludes the applicant is barred from applying, barred from a grant, does not merit a favorable exercise of discretion, or is not eligible on the merits. An interview still precedes any USCIS grant or denial. Referral letters no longer need to include a credibility assessment. Public comments are open for 60 days after publication (Docket USCIS-2026-0199).","El 27 de julio de 2026, el DHS presentó una regla final interina (documento del Registro Federal 2026-15190, vigente al publicarse, programada para el 28 de julio) que permite a un oficial de asilo de USCIS referir una solicitud de asilo afirmativo a un juez de inmigración sin realizar una entrevista, con base en la revisión del expediente, cuando el oficial concluye que el solicitante tiene prohibido solicitar asilo, tiene prohibida una aprobación, no amerita una decisión favorable de discreción, o no es elegible según los méritos. Una entrevista sigue precediendo cualquier aprobación o denegación de USCIS. Las cartas de referencia ya no necesitan incluir una evaluación de credibilidad. Los comentarios públicos están abiertos durante 60 días después de la publicación (expediente USCIS-2026-0199).",https://www.federalregister.gov/public-inspection/2026-15190/affirmative-asylum-referrals-without-interview,/procedures/policy-changes/2026-15190-affirmative-asylum-referrals-without-interview/,/es/tramites/cambios-politica/2026-15190-affirmative-asylum-referrals-without-interview/
2026-07-24,day,education,Illinois in-state tuition for undocumented students struck down — no appeal; aid blocked too,Anulada la matrícula estatal de Illinois para estudiantes indocumentados — sin apelación; la ayuda también bloqueada,"On July 24, 2026 a federal court (S.D. Ill., USA v. Illinois, 3:25-cv-01691) ruled the Illinois laws granting in-state tuition to students not lawfully present unconstitutional and also blocked RISE Act state financial aid (including MAP grants) and the Illinois DREAM Fund. The court delayed its order 14 days; the state did not appeal, so nonresident rates apply from August 2026. Illinois becomes the sixth jurisdiction to lose access since June 2025 and the fifth by court order. Separately, DOJ has now sued 17 states over tuition-equity laws, adding New York, Connecticut, and Vermont on Aug. 10, 2026.","El 24 de julio de 2026 un tribunal federal (S.D. Ill., USA v. Illinois, 3:25-cv-01691) declaró inconstitucionales las leyes de Illinois que daban matrícula estatal a estudiantes sin presencia legal y también bloqueó la ayuda financiera estatal de la Ley RISE (incluidas las becas MAP) y el Illinois DREAM Fund. El tribunal aplazó su orden 14 días; el estado no apeló, así que desde agosto de 2026 se aplican tarifas de no residente. Illinois es la sexta jurisdicción en perder el acceso desde junio de 2025 y la quinta por orden judicial. Aparte, el DOJ ya ha demandado a 17 estados por sus leyes de equidad de matrícula, sumando a Nueva York, Connecticut y Vermont el 10 de agosto de 2026.",https://www.higheredimmigrationportal.org/in-state-tuition-litigation-updates/,/datasets/in-state-tuition-access/,/es/datos/acceso-matricula-estatal/
2026-07-24,day,work-permits,"TPS work-permit I-9 dates move again: Haiti and Syria to July 27, Somalia to July 29","Las fechas I-9 de los permisos de trabajo del TPS cambian otra vez: Haití y Siria al 27 de julio, Somalia al 29 de julio","On July 24, 2026, USCIS/E-Verify posted superseding guidance for three of the seven court-stayed TPS countries: employers now enter July 27, 2026 on Form I-9/E-Verify for Haiti (replacing the July 10 guidance) and Syria (replacing July 17), and July 29, 2026 for Somalia (replacing July 17). EADs remain extended per court order. Burma (July 27), Ethiopia and South Sudan (July 30) and Yemen (July 24) keep their July 17 guidance dates. These extensions are 'limited relief' until the lower courts align with the June 25 Supreme Court ruling — check your country's USCIS page daily.","El 24 de julio de 2026, USCIS/E-Verify publicó guía que reemplaza la anterior para tres de los siete países con TPS suspendido por tribunales: los empleadores ahora anotan el 27 de julio de 2026 en el Formulario I-9/E-Verify para Haití (reemplaza la guía del 10 de julio) y Siria (reemplaza la del 17 de julio), y el 29 de julio de 2026 para Somalia (reemplaza la del 17 de julio). Los EAD siguen extendidos por orden judicial. Birmania (27 de julio), Etiopía y Sudán del Sur (30 de julio) y Yemen (24 de julio) mantienen las fechas de la guía del 17 de julio. Estas extensiones son un 'alivio limitado' hasta que los tribunales inferiores se alineen con el fallo de la Corte Suprema del 25 de junio — revise la página de USCIS de su país a diario.",https://www.e-verify.gov/about-e-verify/whats-new,/datasets/tps-work-permit-status/,/es/datos/estado-permisos-trabajo-tps/
2026-07-23,day,enforcement,Court pauses asylum-fee enforcement — but the fee itself still has to be paid,La corte pausa el cumplimiento de la cuota de asilo — pero la cuota en sí todavía debe pagarse,"On July 21, 2026, a federal court in Massachusetts (Venez. Ass'n of Mass. v. USCIS, 26-cv-13038, D. Mass.) administratively stayed four applications of H.R.1: rejecting a Form I-589 for non-payment of the Annual Asylum Fee, terminating work authorization for non-payment, starting removal solely for non-payment, and applying H.R.1 to previously-extended TPS-based EAD expiration dates. Fee collection continues — anyone USCIS sent a notice must still pay it — and all other H.R.1 fees and requirements remain in effect. A hearing is set for July 30, 2026.","El 21 de julio de 2026, un tribunal federal de Massachusetts (Venez. Ass'n of Mass. v. USCIS, 26-cv-13038, D. Mass.) suspendió administrativamente cuatro aplicaciones de la H.R.1: el rechazo del Formulario I-589 por no pagar la Tarifa Anual de Asilo, la cancelación de la autorización de trabajo por falta de pago, el inicio de la remoción únicamente por falta de pago y la aplicación de la H.R.1 a los vencimientos de EAD basados en TPS ya prorrogados. El cobro de la cuota continúa — quien haya recibido un aviso de USCIS aún debe pagarla — y todas las demás tarifas y requisitos de la H.R.1 siguen vigentes. Hay una audiencia fijada para el 30 de julio de 2026.",https://www.uscis.gov/newsroom/alerts/court-issues-administrative-stay-of-certain-uscis-policies,/procedures/asylum-annual-fee/,/es/tramites/cuota-anual-de-asilo/
2026-07-22,day,work,DC and Oregon raised their minimum wage on July 1 — our pages were still showing the old rates,DC y Oregon subieron su salario mínimo el 1 de julio — nuestras páginas aún mostraban las tarifas anteriores,"The District of Columbia's minimum wage rose from $17.95 to $18.40 and Oregon's standard rate from $15.05 to $15.55 (Portland metro $16.30 to $16.80; non-urban $14.05 to $14.55), both effective July 1, 2026. We corrected both state pages in English and Spanish. Note that the Department of Labor's consolidated table lists a single rate per state and for Oregon that rate is the Portland metro figure, not the statewide standard — the rate that applies to you is the one for the place you actually work.","El salario mínimo del Distrito de Columbia subió de $17.95 a $18.40 y la tarifa estándar de Oregon de $15.05 a $15.55 (área metropolitana de Portland de $16.30 a $16.80; condados no urbanos de $14.05 a $14.55), ambos vigentes desde el 1 de julio de 2026. Corregimos ambas páginas estatales en inglés y español. Tenga en cuenta que la tabla consolidada del Department of Labor indica una sola tarifa por estado y, para Oregon, esa tarifa es la del área metropolitana de Portland, no la estándar estatal — la tarifa que le aplica es la del lugar donde realmente trabaja.",https://www.dol.gov/agencies/whd/mw-consolidated,/procedures/work-wages-by-state/,/es/tramites/trabajo-salarios-por-estado/
2026-07-21,day,data,ICE detention is up 9.0% since April — and all of the growth is interior arrests,La detención de ICE subió 9.0% desde abril — y todo el crecimiento son arrestos en el interior,"ICE released a new Detention Management snapshot on July 20, 2026 (data as of July 11). It counts 65,765 people in detention, up 5,454 (9.0%) from the 60,311 held on April 4. The entire net increase is interior enforcement: ICE-arrested detainees rose by 6,803 while CBP-arrested detainees fell by 1,349, moving the ICE share from 85.3% to 88.5%. The share with no criminal conviction barely moved, 70.8% to 70.6% (46,436 people). ICE publishes only the current snapshot and overwrites the file every ~2 weeks, so we now bank each release and publish the change between them.","ICE publicó una nueva instantánea de Detention Management el 20 de julio de 2026 (datos al 11 de julio). Cuenta 65,765 personas detenidas, 5,454 más (9.0%) que las 60,311 del 4 de abril. Todo el aumento neto viene de la aplicación en el interior: las personas arrestadas por ICE subieron en 6,803 mientras que las arrestadas por CBP bajaron en 1,349, moviendo la proporción de ICE del 85.3% al 88.5%. La proporción sin condena penal casi no cambió, de 70.8% a 70.6% (46,436 personas). ICE publica solo la instantánea vigente y reemplaza el archivo cada ~2 semanas, así que ahora archivamos cada publicación y publicamos el cambio entre ellas.",https://www.ice.gov/detain/detention-management,/datasets/ice-detention-population/,/es/datos/poblacion-detencion-ice/
2026-07-21,day,rule-change,USCIS restores the 30-day deadline to decide asylum-based work permits — and ties them to the Annual Asylum Fee,USCIS restaura el plazo de 30 días para decidir los permisos de trabajo por asilo — y los ata a la Tarifa Anual de Asilo,"A correcting amendment published July 21, 2026 (91 FR 45637) puts back the 30-day timeframe for USCIS to grant or deny an initial (c)(8) work-permit application, which the April 29, 2026 H.R.1 fee rule had inadvertently deleted from 8 CFR 208.7(a)(1). It is applicable as of May 29, 2026, so DHS's position is that no gap took effect. No EAD may still be issued before day 180 after the asylum application was filed. The correction also adds 'rejected' to the rule, so a (c)(8) work permit is rejected or denied when the asylum application is rejected — the route by which not paying the Annual Asylum Fee, which causes the Form I-589 to be rejected, also costs the applicant the work permit.","Una enmienda correctiva publicada el 21 de julio de 2026 (91 FR 45637) restituye el plazo de 30 días para que USCIS apruebe o niegue una solicitud inicial de permiso de trabajo (c)(8), que la regla de tarifas de la H.R.1 del 29 de abril de 2026 había eliminado sin querer del 8 CFR 208.7(a)(1). Es aplicable desde el 29 de mayo de 2026, así que la postura de DHS es que ese vacío nunca llegó a aplicarse. Sigue sin poder emitirse ningún EAD antes del día 180 posterior a la presentación de la solicitud de asilo. La corrección también añade 'rechazada' a la regla, de modo que el permiso (c)(8) se rechaza o se niega cuando se rechaza la solicitud de asilo — la vía por la cual no pagar la Tarifa Anual de Asilo, que provoca el rechazo del Formulario I-589, también le cuesta el permiso de trabajo al solicitante.",https://www.federalregister.gov/documents/2026/07/21/2026-14698/uscis-immigration-fees-and-related-procedures-required-by-hr1-reconciliation-bill-correction,/procedures/uscis/i-765-employment-authorization-ead/,/es/tramites/uscis/i-765-autorizacion-empleo-ead/
2026-07-20,day,courts,"The challenge to Tennessee's HB 1704 is alive again — plaintiffs filed a new case, Lucy v. Skrmetti, No. 3:26-cv-00998","La impugnación contra la HB 1704 de Tennessee vuelve a estar viva — los demandantes presentaron un nuevo caso, Lucy v. Skrmetti, No. 3:26-cv-00998","Our case page said the plaintiffs ""may refile or appeal"" after the June 26, 2026 dismissal for lack of standing. They refiled. A new class-action complaint challenging Section 1 of H.B. 1704 was filed July 17, 2026 in the Middle District of Tennessee and docketed as Lucy v. Skrmetti, No. 3:26-cv-00998; no notice of appeal appears on the first case's docket. On July 20, 2026 Judge Eli Richardson denied the plaintiffs' motions to set aside the judgment and for reconsideration in the closed first case as moot, “in light of Plaintiffs filing a new action challenging Section 1 of H.B. 1704”. The plaintiffs moved for a preliminary injunction and class certification on July 20, 2026; as of September 1, 2026 the court had not ruled on either, so Section 1 — a Class A misdemeanor for intentionally remaining in Tennessee more than 90 days after a final removal order under the 8 U.S.C. § 1227(a) grounds — stays enforceable in the meantime.","Nuestra página del caso decía que los demandantes “podrían volver a demandar o apelar” tras la desestimación del 26 de junio de 2026 por falta de legitimación. Volvieron a demandar. Una nueva demanda colectiva contra la Sección 1 de la H.B. 1704 se presentó el 17 de julio de 2026 en el Distrito Medio de Tennessee y quedó registrada como Lucy v. Skrmetti, No. 3:26-cv-00998; en el expediente del primer caso no aparece ningún aviso de apelación. El 20 de julio de 2026, el juez Eli Richardson denegó por improcedentes las solicitudes de los demandantes para dejar sin efecto la sentencia y de reconsideración en el primer caso, ya cerrado, “en vista de que los demandantes presentaron una nueva acción que impugna la Sección 1 de la H.B. 1704”. Los demandantes solicitaron una medida cautelar y la certificación colectiva el 20 de julio de 2026; al 1 de septiembre de 2026 el tribunal no había resuelto ninguna de las dos, así que mientras tanto la Sección 1 — un delito menor de Clase A por permanecer intencionalmente en Tennessee más de 90 días después de una orden final de expulsión bajo los fundamentos del 8 U.S.C. § 1227(a) — sigue siendo aplicable.",https://www.courtlistener.com/docket/73640005/lucy-v-skrmetti/,/immigration-cases/tennessee-sb-1779-remaining-after-a-removal-order/,/es/casos-de-inmigracion/tennessee-sb-1779-permanecer-tras-una-orden-de-expulsion/
